"pid","link"
"AEPB302204","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/SATNA-2022-20220131081803.jpg"
"AEPB302203","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/GURLA-2022-20220131080934.jpg"
"AEPB302202","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/YADWI-2022-20220129021113.jpg"
"AEPB302201","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/LAKHB-2022-20220201020115.jpg"
"AEPB6844","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/SUKHJ-2022-20220204090949.jpeg"
"AEPB302218","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/Ganie-2022-20220204103609.jpeg"
"AEPB302217","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/Jagwi-2022-20220204103625.jpeg"
"AEPB302216","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/Parde-2022-20220204103643.jpeg"
"AEPB302215","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/Kulwa-2022-20220204103706.jpeg"
"AEPB302214","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/Inder-2022-20220204103727.jpeg"
"AEPB302213","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/Jasme-2022-20220204103750.jpeg"
"AEPB302212","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/Param-2022-20220204103813.jpeg"
"AEPB302211","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/Manin-2022-20220204103828.jpeg"
"AEPB302230","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/SATIN-2022-20220131042425.jpg"
"AEPB100468","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/SUKHW-2022-20220131015037.jpg"
