pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEBR3007,16,0,2015,RAHUL TIWARY,Bihar,SHAHPUR,RJD,,69315,M,1,1,FALSE,FALSE,47.76,14570,10.04,41,1,1
AEBR3008,16,0,2015,VISHESHWAR OJHA,Bihar,SHAHPUR,BJP,,54745,M,2,1,FALSE,FALSE,37.72,51065,35.18,45,,1
AEBR301,16,0,2015,SURENDRA RAM,Bihar,BATHNAHA,INC,,54597,M,2,1,FALSE,FALSE,35.86,49569,32.56,70,,1
AEBR30111,10,0,1990,CHANDER DEEP SINGH,Bihar,PIRO,IPF,,23964,M,1,5,FALSE,FALSE,23.93,3814,3.81,,1,4
AEBR30111,11,0,1995,CHANDRADEEP SINGH,Bihar,PIRO,CPI(ML)(L),IPF,23372,M,2,5,TRUE,TRUE,22.85,6767,6.62,,1,4
AEBR30111,11,1,1996,Chandradeep Singh,Bihar,Piro,CPI(ML)(L),CPI(ML)(L),30717,M,2,5,FALSE,FALSE,29.96,3923,3.83,,1,4
AEBR30111,12,0,2000,CHANDRADEEP SINGH,Bihar,PIRO,CPI(ML)(L),CPI(ML)(L),22951,M,3,5,FALSE,FALSE,20.43,19862,17.68,,1,4
AEBR30111,16,0,2015,CHANDRADIP SINGH,Bihar,JAGDISHPUR,CPI(ML)(L),CPI(ML)(L),18154,M,3,5,FALSE,FALSE,12.53,9030,6.23,59,1,4
AEBR3016,16,0,2015,BRINDA NAND SINGH,Bihar,SHAHPUR,CPI(ML)(L),,1138,M,10,1,FALSE,FALSE,0.78,236,0.16,47,,1
AEBR3022,16,0,2015,SHAMBHU NATH YADAV,Bihar,BARHAMPUR,RJD,,94079,M,1,1,FALSE,FALSE,52,30776,17.01,51,1,1
AEBR3023,16,0,2015,VIVEK THAKUR,Bihar,BARHAMPUR,BJP,,63303,M,2,1,FALSE,FALSE,34.99,57613,31.85,45,,1
AEBR3025,16,0,2015,AYODHAYA KUMAR SINGH,Bihar,BARHAMPUR,CPI(ML)(L),,3330,M,4,1,FALSE,FALSE,1.84,594,0.33,32,,1
AEBR30322,10,0,1990,MAHABALI SINGH,Bihar,CHAINPUR,BSP,,15994,M,2,6,FALSE,FALSE,18.79,3269,3.84,,4,6
AEBR30322,11,0,1995,MAHABALI SINGH,Bihar,CHAINPUR,BSP,BSP,31558,M,1,6,FALSE,FALSE,28.66,11997,10.89,,4,6
AEBR30322,12,0,2000,MAHABALI SINGH,Bihar,CHAINPUR,BSP,BSP,27077,M,1,6,FALSE,TRUE,25.34,5102,4.78,,4,6
AEBR30322,13,0,2005,MAHABALI SINGH,Bihar,CHAINPUR,RJD,BSP,39988,M,1,6,TRUE,TRUE,38.12,2226,2.12,49,4,6
AEBR30322,14,0,2005,MAHABALI SINGH,Bihar,CHAINPUR,RJD,RJD,34655,M,1,6,FALSE,TRUE,31.27,1916,1.73,49,4,6
AEBR30322,16,0,2015,MAHABALI SINGH,Bihar,CHAINPUR,JD(U),RJD,30287,M,3,6,TRUE,FALSE,17.05,17485,9.84,60,4,6
AEBR30349,10,0,1990,JAWAHIR PRASAD,Bihar,SASARAM,BJP,,42956,M,1,7,FALSE,FALSE,39.91,18695,17.37,,5,7
AEBR30349,11,0,1995,JAWAHIR PRASAD,Bihar,SASARAM,BJP,BJP,48811,M,1,7,FALSE,TRUE,39.79,7594,6.19,,5,7
AEBR30349,12,0,2000,JAWAHIR PRASAD,Bihar,SASARAM,BJP,BJP,49317,M,2,7,FALSE,TRUE,39.55,42398,34.01,,5,7
AEBR30349,13,0,2005,JAWAHAR PRASAD,Bihar,SASARAM,BJP,BJP,43956,M,1,7,FALSE,FALSE,37.07,10039,8.47,51,5,7
AEBR30349,14,0,2005,JAWAHAR PRASAD,Bihar,SASARAM,BJP,BJP,53904,M,1,7,FALSE,TRUE,45.47,9825,8.29,51,5,7
AEBR30349,15,0,2010,JAWAHAR PRASAD,Bihar,SASARAM,BJP,BJP,50856,M,1,7,FALSE,TRUE,35.19,5411,3.74,57,5,7
AEBR30349,16,0,2015,JAWAHAR PRASAD,Bihar,SASARAM,BJP,BJP,63154,M,2,7,FALSE,TRUE,36.29,53907,30.98,64,5,7
AEBR3036,16,0,2015,SANJAY KUMAR TIWARI ALIAS MUNNA TIWARI,Bihar,BUXAR,INC,,66527,M,1,1,FALSE,FALSE,41.43,10181,6.34,47,1,1
AEBR3037,16,0,2015,PRADEEP DUBEY,Bihar,BUXAR,BJP,,56346,M,2,1,FALSE,FALSE,35.09,41048,25.56,44,,1
AEBR30523,10,0,1990,RAMADHAR SINGH,Bihar,AURANGABAD,BJP,,15525,M,3,7,FALSE,FALSE,17.68,6622,7.54,,4,7
AEBR30523,11,0,1995,RAMADHAR SINGH,Bihar,AURANGABAD,BJP,BJP,25640,M,1,7,FALSE,FALSE,23.88,3853,3.59,,4,7
AEBR30523,12,0,2000,RAMADHAR SINGH,Bihar,AURANGABAD,BJP,BJP,32603,M,2,7,FALSE,TRUE,28.13,13484,11.64,,4,7
AEBR30523,13,0,2005,RAMADHAR SINGH,Bihar,AURANGABAD,BJP,BJP,68726,M,1,7,FALSE,FALSE,49.66,23725,17.14,50,4,7
AEBR30523,14,0,2005,RAMADHAR SINGH,Bihar,AURANGABAD,BJP,BJP,55813,M,1,7,FALSE,TRUE,47.38,19860,16.86,51,4,7
AEBR30523,15,0,2010,RAMADHAR SINGH,Bihar,AURANGABAD,BJP,BJP,41176,M,1,7,FALSE,TRUE,36.99,6242,5.61,61,4,7
AEBR30523,16,0,2015,RAMADHAR SINGH,Bihar,AURANGABAD,BJP,BJP,45239,M,2,7,FALSE,TRUE,29.64,29979,19.65,61,4,7
AEBR3066,16,0,2015,DADAN YADAV,Bihar,DUMRAON,JD(U),,81081,M,1,1,FALSE,FALSE,47.9,30339,17.93,51,1,1
AEBR3070,16,0,2015,SUSHILA DEVI,Bihar,DUMRAON,CPI(ML)(L),,4216,F,5,1,FALSE,FALSE,2.49,511,0.3,46,,1
AEBR30721,10,0,1990,SURENDER PRASAD YADAV,Bihar,BELAGANJ,JD,,55799,M,1,7,FALSE,FALSE,41.39,4502,3.34,,7,7
AEBR30721,11,0,1995,SURENDRA PRASAD YADAV,Bihar,BELAGANJ,JD,JD,62548,M,1,7,FALSE,TRUE,58.83,28715,27.01,,7,7
AEBR30721,12,0,2000,SURENDRA PRASAD YADAV,Bihar,BELAGANJ,RJD,JD,61840,M,1,7,TRUE,FALSE,48.52,22734,17.84,,7,7
AEBR30721,13,0,2005,SURENDRA PRASAD YADAV,Bihar,BELAGANJ,RJD,RJD,59154,M,1,7,FALSE,TRUE,55.8,23243,21.93,48,7,7
AEBR30721,14,0,2005,SURENDRA PRASAD YADAV,Bihar,BELAGANJ,RJD,RJD,33475,M,1,7,FALSE,TRUE,44.25,6350,8.39,48,7,7
AEBR30721,15,0,2010,SURENDRA PRASAD YADAV,Bihar,BELAGANJ,RJD,RJD,53079,M,1,7,FALSE,TRUE,43.58,4638,3.81,52,7,7
AEBR30721,16,0,2015,SURENDRA PRASAD YADAV,Bihar,BELAGANJ,RJD,RJD,71067,M,1,7,FALSE,TRUE,49.38,30341,21.08,57,7,7
AEBR30779,10,0,1990,PREM KUMAR,Bihar,GAYA TOWN,BJP,,27816,M,1,7,FALSE,FALSE,29.91,4960,5.33,,7,7
AEBR30779,11,0,1995,PREM KUMAR,Bihar,GAYA TOWN,BJP,BJP,33705,M,1,7,FALSE,TRUE,36.6,7111,7.72,,7,7
AEBR30779,12,0,2000,PREM KUMAR,Bihar,GAYA TOWN,BJP,BJP,37264,M,1,7,FALSE,TRUE,34.52,4059,3.76,,7,7
AEBR30779,13,0,2005,PREM KUMAR,Bihar,GAYA TOWN,BJP,BJP,42967,M,1,7,FALSE,TRUE,46.65,20587,22.35,49,7,7
AEBR30779,14,0,2005,PREM KUMAR,Bihar,GAYA TOWN,BJP,BJP,48099,M,1,7,FALSE,TRUE,58.23,24891,30.14,50,7,7
AEBR30779,15,0,2010,PREM KUMAR,Bihar,GAYA TOWN,BJP,BJP,55618,M,1,7,FALSE,TRUE,53.92,28417,27.55,55,7,7
AEBR30779,16,0,2015,PREM KUMAR,Bihar,GAYA TOWN,BJP,BJP,66891,M,1,7,FALSE,TRUE,51.82,22789,17.65,60,7,7
AEBR30815,10,0,1990,UDAY NARAPAN CHOUDHARY,Bihar,IMAMGANJ,JD,,33137,M,1,7,FALSE,FALSE,37.58,10200,11.57,,5,7
AEBR30815,11,0,1995,UDAY NARAYAN CHOUDHARY,Bihar,IMAMGANJ,JD,JD,26550,M,2,7,FALSE,TRUE,31.59,11236,13.37,,5,7
AEBR30815,12,0,2000,UDAY NARAYAN CHAUDHARY,Bihar,IMAMGANJ,SAP,JD,40769,M,1,7,TRUE,FALSE,46.09,12501,14.13,,5,7
AEBR30815,13,0,2005,UDAY NARAYAN CHAUDHARY,Bihar,IMAMGANJ,JD(U),SAP,24454,M,1,7,TRUE,TRUE,30.19,1271,1.57,51,5,7
AEBR30815,14,0,2005,UDAY NARAYAN CHAUDHRY,Bihar,IMAMGANJ,JD(U),JD(U),30665,M,1,7,FALSE,TRUE,40.48,6642,8.77,51,5,7
AEBR30815,15,0,2010,UDAY NARAIN CHOUDHARY,Bihar,IMAMGANJ,JD(U),JD(U),44126,M,1,7,FALSE,TRUE,40.45,1211,1.11,57,5,7
AEBR30815,16,0,2015,UDAY NARAIN CHOUDHARY,Bihar,IMAMGANJ,JD(U),JD(U),49981,M,2,7,FALSE,TRUE,33.28,44429,29.58,62,5,7
AEBR3084,16,0,2015,BISHAWNATH RAM,Bihar,RAJPUR,BJP,,51396,M,2,1,FALSE,FALSE,29.28,34365,19.58,46,,1
AEBR3114,16,0,2015,SANJAY KUMAR,Bihar,MOHANIA,INC,,53330,M,2,1,FALSE,FALSE,37.93,43409,30.88,35,,1
AEBR3117,16,0,2015,MUNNA RAM,Bihar,MOHANIA,CPI(ML)(L),,2466,M,5,1,FALSE,FALSE,1.75,47,0.03,34,,1
AEBR3129,16,0,2015,DOCTOR PRAMOD KUMAR SINGH,Bihar,BHABUA,JD(U),,43024,M,2,1,FALSE,FALSE,29.32,13041,8.89,57,,1
AEBR313,16,0,2015,GAYTRI DEVI,Bihar,PARIHAR,BJP,,66388,F,1,1,FALSE,FALSE,40.72,4017,2.46,50,1,1
AEBR3172,16,0,2015,BIPIN RAM,Bihar,CHENARI,CPI(ML)(L),,854,M,9,1,FALSE,FALSE,0.57,50,0.03,42,,1
AEBR3192,16,0,2015,BASHISHT SINGH,Bihar,KARGAHAR,JD(U),,57018,M,1,1,FALSE,FALSE,32.08,12907,7.26,41,1,1
AEBR3193,16,0,2015,BIRENDRA KUMAR SINGH,Bihar,KARGAHAR,BLSP,,44111,M,2,1,FALSE,FALSE,24.82,16657,9.37,46,,1
AEBR3211,16,0,2015,ANITA DEVI,Bihar,NOKHA,RJD,,72780,F,1,1,FALSE,FALSE,51.62,22998,16.31,45,1,1
AEBR3215,16,0,2015,JAWAHAR LAL SINGH,Bihar,NOKHA,CPI(ML)(L),,2783,M,5,1,FALSE,FALSE,1.97,981,0.7,52,,1
AEBR3228,16,0,2015,JITENDRA KUMAR @ RINKU SONI,Bihar,DEHRI,BLSP,,45504,M,2,1,FALSE,FALSE,31.24,15963,10.96,38,,1
AEBR3243,16,0,2015,SANJAY KUMAR SINGH,Bihar,KARAKAT,RJD,,59720,M,1,1,FALSE,FALSE,38.99,12119,7.91,38,1,1
AEBR32607,9,0,1985,RAM PRAVESH RAI,Bihar,BARAULI,BJP,,13156,M,2,8,FALSE,FALSE,21.99,6686,11.18,,4,8
AEBR32607,10,0,1990,RAM PARVESH RAI,Bihar,BARAULI,JNP(JP),BJP,22841,M,2,8,TRUE,FALSE,22.99,11935,12.01,,4,8
AEBR32607,11,0,1995,RAMPRAWESH RAI,Bihar,BARAULI,BJP,JNP(JP),23072,M,2,8,TRUE,FALSE,22.75,11933,11.77,,4,8
AEBR32607,12,0,2000,RAM PRAVESH RAI,Bihar,BARAULI,BJP,BJP,52085,M,1,8,FALSE,FALSE,45.07,9725,8.42,,4,8
AEBR32607,13,0,2005,RAMPRAVESH RAI,Bihar,BARAULI,BJP,BJP,26077,M,1,8,FALSE,TRUE,28.96,5158,5.73,48,4,8
AEBR32607,14,0,2005,RAM PRAVESH RAI,Bihar,BARAULI,BJP,BJP,38235,M,1,8,FALSE,TRUE,39.24,1154,1.18,50,4,8
AEBR32607,15,0,2010,RAM PRAVESH RAI,Bihar,BARAULI,BJP,BJP,45234,M,1,8,FALSE,TRUE,39.38,10414,9.07,51,4,8
AEBR32607,16,0,2015,RAMPRAVESH RAI,Bihar,BARAULI,BJP,BJP,61186,M,2,8,FALSE,TRUE,40.12,57272,37.55,56,4,8
AEBR3268,16,0,2015,SATYADEO SINGH,Bihar,KURTHA,JD(U),,43676,M,1,1,FALSE,FALSE,37.79,14119,12.22,56,1,1
AEBR3269,16,0,2015,ASHOK KUMAR VERMA,Bihar,KURTHA,BLSP,,29557,M,2,1,FALSE,FALSE,25.57,20661,17.88,46,,1
AEBR328,16,0,2015,SYED ABU DOJANA,Bihar,SURSAND,RJD,,52857,M,1,1,FALSE,FALSE,33.73,23234,14.83,50,1,1
AEBR32834,9,0,1985,CHANDRIKA RAI,Bihar,PARSA,INC,,43756,M,1,6,FALSE,FALSE,53.02,11574,14.03,,5,6
AEBR32834,11,0,1995,CHANDRIKA RAY,Bihar,PARSA,JD,INC,54926,M,1,6,TRUE,FALSE,50.27,14588,13.35,,5,6
AEBR32834,12,0,2000,CHANDRIKA RAI,Bihar,PARSA,RJD,JD,74581,M,1,6,TRUE,TRUE,57.99,45510,35.38,,5,6
AEBR32834,13,0,2005,CHANDRIKA RAY,Bihar,PARSA,RJD,RJD,36597,M,1,6,FALSE,TRUE,43.63,3072,3.66,47,5,6
AEBR32834,15,0,2010,CHANDRIKA RAI,Bihar,PARSA,RJD,RJD,40139,M,2,6,FALSE,FALSE,39.68,35520,35.12,48,5,6
AEBR32834,16,0,2015,CHANDRIKA RAI,Bihar,PARSA,RJD,RJD,77211,M,1,6,FALSE,FALSE,55.91,42335,30.66,53,5,6
AEBR329,16,0,2015,AMIT KUMAR,Bihar,SURSAND,IND,,29623,M,2,1,FALSE,FALSE,18.9,13961,8.91,39,,1
AEBR3292,16,0,2015,PRAVEEN KUMAR,Bihar,JAHANABAD,BLSP,,46137,M,2,1,FALSE,FALSE,30.69,39421,26.23,45,,1
AEBR3293,16,0,2015,SANTOSH KESHARI,Bihar,JAHANABAD,CPI(ML)(L),,6716,M,3,1,FALSE,FALSE,4.47,1068,0.71,38,,1
AEBR3304,16,0,2015,KRISHAN NANDAN PRASAD VERMA,Bihar,GHOSI,JD(U),,67248,M,1,1,FALSE,FALSE,47.58,21625,15.3,63,1,1
AEBR3306,16,0,2015,RAMBALI YADAV,Bihar,GHOSI,CPI(ML)(L),,10894,M,3,1,FALSE,FALSE,7.71,4994,3.53,49,,1
AEBR331,16,0,2015,SHAHID ALI KHAN,Bihar,SURSAND,HAMS,,13954,M,4,1,FALSE,FALSE,8.9,3612,2.3,55,,1
AEBR3313,16,0,2015,SUBEDAR DAS,Bihar,MAKHDUMPUR,RJD,,66631,M,1,1,FALSE,FALSE,51.16,26777,20.56,50,1,1
AEBR3314,16,0,2015,JITAN RAM MANJHI,Bihar,MAKHDUMPUR,HAMS,,39854,M,2,1,FALSE,FALSE,30.6,35149,26.99,69,,1
AEBR3315,16,0,2015,DHANANJAY KISHOR,Bihar,MAKHDUMPUR,CPI(ML)(L),,4705,M,3,1,FALSE,FALSE,3.61,1169,0.9,37,,1
AEBR3327,16,0,2015,MANOJ KUMAR,Bihar,GOH,BJP,,53615,M,1,1,FALSE,FALSE,35.05,7672,5.02,38,1,1
AEBR3328,16,0,2015,DOCTOR RANVIJAY KUMAR,Bihar,GOH,JD(U),,45943,M,2,1,FALSE,FALSE,30.03,26992,17.64,57,,1
AEBR33290,9,0,1985,KAPIL DEO KAMAT,Bihar,BABUBARHI,IND,,10118,M,3,5,FALSE,FALSE,14.86,4917,7.22,,2,5
AEBR33290,13,0,2005,KAPIL DEB KAMAT,Bihar,BABUBARHI,JD(U),IND,31674,M,2,5,FALSE,FALSE,36.26,22785,26.08,54,2,5
AEBR33290,14,0,2005,KAPIL DEB KAMAT,Bihar,BABUBARHI,JD(U),JD(U),39826,M,1,5,FALSE,FALSE,43.07,2082,2.25,55,2,5
AEBR33290,15,0,2010,KAPILDEB KAMAT,Bihar,BABUBARHI,JD(U),JD(U),46859,M,2,5,FALSE,TRUE,36.68,34192,26.76,60,2,5
AEBR33290,16,0,2015,KAPIL DEO KAMAT,Bihar,BABUBARHI,JD(U),JD(U),61486,M,1,5,FALSE,FALSE,37.67,20267,12.42,68,2,5
AEBR33311,9,0,1985,RAM DEO MAHTO,Bihar,MADHUBANI,BJP,,7894,M,4,7,FALSE,FALSE,11.7,5012,7.43,,4,7
AEBR33311,11,0,1995,RAMDEO MAHTO,Bihar,MADHUBANI,BJP,BJP,21626,M,3,7,FALSE,FALSE,18.69,8782,7.59,,4,7
AEBR33311,12,0,2000,RAMDEO MAHTO,Bihar,MADHUBANI,BJP,BJP,50471,M,1,7,FALSE,FALSE,39.01,18076,13.97,,4,7
AEBR33311,13,0,2005,RAM DEO MAHTO,Bihar,MADHUBANI,BJP,BJP,33007,M,1,7,FALSE,TRUE,32.87,8683,8.65,52,4,7
AEBR33311,14,0,2005,RAM DEO MAHTO,Bihar,MADHUBANI,BJP,BJP,38007,M,1,7,FALSE,TRUE,37.62,11952,11.83,51,4,7
AEBR33311,15,0,2010,RAM DEO MAHTO,Bihar,MADHUBANI,BJP,BJP,44817,M,1,7,FALSE,TRUE,37.01,588,0.49,52,4,7
AEBR33311,16,0,2015,RAMDEO MAHTO,Bihar,MADHUBANI,BJP,BJP,69516,M,2,7,FALSE,TRUE,40.97,65234,38.44,57,4,7
AEBR3349,16,0,2015,BIRENDRA KUMAR SINHA,Bihar,OBRA,RJD,,56042,M,1,1,FALSE,FALSE,34.86,11396,7.09,48,1,1
AEBR3350,16,0,2015,CHANDRA BHUSHAN VERMA,Bihar,OBRA,BLSP,,44646,M,2,1,FALSE,FALSE,27.77,21845,13.59,42,,1
AEBR3369,16,0,2015,GOPAL NARAYAN SINGH,Bihar,NABINAGAR,BJP,,36774,M,2,1,FALSE,FALSE,27.18,14721,10.88,73,,1
AEBR3386,16,0,2015,SANTOSH KUMAR SUMAN,Bihar,KUTUMBA,HAMS,,41205,M,2,1,FALSE,FALSE,34.33,34565,28.79,40,,1
AEBR33867,9,0,1985,DINESH CHANDRA YADAV,Bihar,SIMRI-BAKHTIARPUR,LKD,,61441,M,2,6,FALSE,FALSE,47.27,58372,44.91,,4,6
AEBR33867,10,0,1990,DINESH CHANDER YADAV,Bihar,SIMRI-BAKHTIARPUR,JD,LKD,94402,M,1,6,TRUE,FALSE,64.49,47068,32.15,,4,6
AEBR33867,11,0,1995,DINESH CHANDRA YADAV,Bihar,SIMRI-BAKHTIARPUR,JD,JD,51489,M,2,6,FALSE,TRUE,43.67,46515,39.45,,4,6
AEBR33867,13,0,2005,DINESH CHANDRA YADAV,Bihar,SIMRI-BAKHTIARPUR,JD(U),JD,52572,M,1,6,TRUE,FALSE,51.15,22640,22.03,52,4,6
AEBR33867,14,0,2005,DINESH CHANDRA YADAV,Bihar,SIMRI-BAKHTIARPUR,JD(U),JD(U),43246,M,1,6,FALSE,TRUE,46.01,8062,8.58,53,4,6
AEBR33867,16,0,2015,DINESH CHANDRA YADAV,Bihar,SIMRI BAKHTIARPUR,JD(U),JD(U),78514,M,1,6,FALSE,FALSE,47.52,37806,22.88,63,4,6
AEBR3391,16,0,2015,MUNARIK RAM,Bihar,KUTUMBA,CPI(ML)(L),,1675,M,7,1,FALSE,FALSE,1.4,6,0,43,,1
AEBR3397,16,0,2015,ANAND SHANKAR SINGH,Bihar,AURANGABAD,INC,,63637,M,1,1,FALSE,FALSE,41.7,18398,12.06,30,1,1
AEBR3419,16,0,2015,PRAMOD KUMAR SINGH,Bihar,RAFIGANJ,LJP,,53372,M,2,1,FALSE,FALSE,33.49,41842,26.25,49,,1
AEBR3435,16,0,2015,RAJIV NANDAN,Bihar,GURUA,BJP,,56480,M,1,1,FALSE,FALSE,39.34,6515,4.54,49,1,1
AEBR3445,16,0,2015,UPENDRA YADAV,Bihar,GURUA,CPI(ML)(L),,1872,M,11,1,FALSE,FALSE,1.3,89,0.06,41,,1
AEBR3449,16,0,2015,MUKESH KUMAR YADAV,Bihar,SHERGHATI,HAMS,,39745,M,2,1,FALSE,FALSE,26.84,10074,6.8,43,,1
AEBR34523,9,0,1985,SHAKUNI CHOUDHARY,Bihar,TARAPUR,IND,,42338,M,1,8,FALSE,FALSE,46.5,13557,14.89,,6,8
AEBR34523,10,0,1990,SHAKUNI CHOUDHARY,Bihar,TARAPUR,INC,IND,47303,M,1,8,FALSE,TRUE,41.77,21633,19.1,,6,8
AEBR34523,11,0,1995,SHAKUNI CHOUDHARY,Bihar,TARAPUR,SAP,INC,37338,M,1,8,TRUE,TRUE,34.58,2450,2.27,,6,8
AEBR34523,12,0,2000,SHAKUNI CHOUDHARY,Bihar,TARAPUR,RJD,SAP,68864,M,1,8,TRUE,FALSE,59.34,29617,25.52,,6,8
AEBR34523,13,0,2005,SHAKUNI CHOUDHARY,Bihar,TARAPUR,RJD,RJD,34643,M,1,8,FALSE,TRUE,37.33,5814,6.27,63,6,8
AEBR34523,14,0,2005,SHAKUNI CHAUDHURY,Bihar,TARAPUR,RJD,RJD,32828,M,1,8,FALSE,TRUE,41.38,611,0.77,62,6,8
AEBR34523,15,0,2010,SHAKUNI CHOUDHARY,Bihar,TARAPUR,RJD,RJD,30704,M,2,8,FALSE,TRUE,25.77,12422,10.43,65,6,8
AEBR34523,16,0,2015,SAKUNI CHOUDHARY,Bihar,TARAPUR,HAMS,RJD,54464,M,2,8,TRUE,FALSE,35.77,48899,32.12,70,6,8
AEBR3457,16,0,2015,SHILA KUMARI,Bihar,SHERGHATI,CPI(ML)(L),,2673,F,10,1,FALSE,FALSE,1.81,201,0.14,42,,1
AEBR3461,16,0,2015,JITAN RAM MANJHI,Bihar,IMAMGANJ,HAMS,,79389,M,1,1,FALSE,FALSE,52.86,29408,19.58,69,1,1
AEBR3468,16,0,2015,SHANKAR PASWAN,Bihar,IMAMGANJ,CPI(ML)(L),,2109,M,8,1,FALSE,FALSE,1.4,0,0,32,,1
AEBR3470,16,0,2015,SUDHA DEVI,Bihar,BARACHATTI,LJP,,51783,F,2,1,FALSE,FALSE,33.17,43784,28.04,31,,1
AEBR3476,16,0,2015,SREECHAND DAS,Bihar,BARACHATTI,CPI(ML)(L),,2408,M,8,1,FALSE,FALSE,1.54,105,0.07,42,,1
AEBR348,16,0,2015,REKHA KUMARI,Bihar,BAJPATTI,BLSP,,50248,F,2,1,FALSE,FALSE,32.38,42215,27.2,32,,1
AEBR3482,16,0,2015,PRIYA RANJAN,Bihar,GAYA TOWN,INC,,44102,M,2,1,FALSE,FALSE,34.16,36932,28.61,39,,1
AEBR3498,16,0,2015,ABHAY KUMAR SINHA,Bihar,TIKARI,JD(U),,86975,M,1,1,FALSE,FALSE,51.52,31813,18.84,44,1,1
AEBR3525,16,0,2015,ARVIND KUMAR SINGH,Bihar,ATRI,LJP,,46870,M,2,1,FALSE,FALSE,30.09,37267,23.93,44,,1
AEBR3541,16,0,2015,BIRENDRA SINGH,Bihar,WAZIRGANJ,BJP,,67348,M,2,1,FALSE,FALSE,39.82,61479,36.35,62,,1
AEBR35512,9,0,1985,RAJA RAM SINGH,Bihar,OBRA,IND,,12515,M,4,8,FALSE,FALSE,14.11,4430,5,,2,8
AEBR35512,10,0,1990,RAJA RAM SINGH,Bihar,OBRA,IPF,IND,29048,M,2,8,FALSE,FALSE,25.69,3402,3.01,,2,8
AEBR35512,11,0,1995,RAJA RAM SINGH,Bihar,OBRA,CPI(ML)(L),IPF,48089,M,1,8,TRUE,FALSE,41.13,20379,17.43,,2,8
AEBR35512,12,0,2000,RAJA RAM SINGH,Bihar,OBRA,CPI(ML)(L),CPI(ML)(L),37650,M,1,8,FALSE,TRUE,32.48,12966,11.19,,2,8
AEBR35512,13,0,2005,RAJA RAM SINGH,Bihar,OBRA,CPI(ML)(L),CPI(ML)(L),34700,M,2,8,FALSE,TRUE,29.32,18707,15.81,49,2,8
AEBR35512,14,0,2005,RAJA RAM SINGH,Bihar,OBRA,CPI(ML)(L),CPI(ML)(L),24023,M,2,8,FALSE,FALSE,21.55,708,0.64,49,2,8
AEBR35512,15,0,2010,RAJARAM SINGH,Bihar,OBRA,CPI(ML)(L),CPI(ML)(L),18463,M,3,8,FALSE,FALSE,14.18,1607,1.23,54,2,8
AEBR35512,16,0,2015,RAJA RAM SINGH,Bihar,OBRA,CPI(ML)(L),CPI(ML)(L),22801,M,3,8,FALSE,FALSE,14.18,12687,7.89,59,2,8
AEBR3556,16,0,2015,VINAY PASWAN,Bihar,RAJAULI,CPI(ML)(L),,2987,M,4,1,FALSE,FALSE,1.94,469,0.3,39,,1
AEBR35564,9,0,1985,AWADESH KUMAR,Bihar,KURTHA,INC,,13766,M,4,2,FALSE,FALSE,12.42,1076,0.97,,,2
AEBR35564,16,0,2015,AVADHESH KUMAR,Bihar,KURTHA,CPI(ML)(L),INC,3960,M,6,2,TRUE,FALSE,3.43,1409,1.22,36,,2
AEBR3567,11,0,1995,KAUSHAL YADAV,Bihar,NAWADA,INC,,20468,M,2,2,FALSE,FALSE,15.21,6071,4.51,,,2
AEBR3567,16,0,2015,KAUSHAL YADAV,Bihar,HISUA,JD(U),INC,70254,M,2,2,TRUE,FALSE,38.13,56066,30.43,45,,2
AEBR35718,9,0,1985,RAMCHANDRA SINGH,Bihar,GURUA,LKD,,27668,M,2,8,FALSE,FALSE,31.11,15491,17.42,,2,6
AEBR35718,10,0,1990,RAMADHAR SINGH,Bihar,GURUA,IND,LKD,36137,M,1,8,FALSE,FALSE,31.63,6022,5.27,,2,6
AEBR35718,10,0,1990,RAM CHANDRA SINGH,Bihar,GURUA,JD,IND,27836,M,3,8,FALSE,FALSE,24.36,17150,15.01,,2,6
AEBR35718,11,0,1995,RAMCHANDRA SINGH,Bihar,GURUA,IND,JD,31904,M,1,8,FALSE,TRUE,32.86,13560,13.97,,2,6
AEBR35718,12,0,2000,RAMCHANDRA PRASAD SINGH,Bihar,GURUA,JD(U),IND,21894,M,3,8,FALSE,TRUE,19.73,17014,15.34,,2,6
AEBR35718,12,0,2000,RAMADHAR SINGH,Bihar,GURUA,IND,JD(U),489,M,14,8,FALSE,TRUE,0.44,19,0.02,,2,6
AEBR35718,13,0,2005,RAMCHANDRA PRASAD SINGH,Bihar,GURUA,IND,IND,646,M,9,8,FALSE,FALSE,0.58,10,0.01,54,2,6
AEBR35718,16,0,2015,RAMCHANDRA PRASAD SINGH,Bihar,GURUA,JD(U),IND,49965,M,2,8,FALSE,FALSE,34.8,41958,29.23,64,2,6
AEBR3577,16,0,2015,INDRADEO PRASAD,Bihar,NAWADA,BLSP,,71509,M,2,1,FALSE,FALSE,40.62,64091,36.4,49,,1
AEBR3589,16,0,2015,PURNIMA YADAV,Bihar,GOBINDPUR,INC,,43016,F,1,1,FALSE,FALSE,30.58,4399,3.13,38,1,1
AEBR3590,16,0,2015,FULA DEVI,Bihar,GOBINDPUR,BJP,,38617,F,2,1,FALSE,FALSE,27.45,5971,4.25,36,,1
