pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMZ5196194,4,0,1984,ZAIREMTHANGA,,Mizoram,AIZAWAL NORTH,PC,PPC,3797,M,1,5,TRUE,TRUE,42.48,2,0.02,,,3,5
AEMZ5196194,5,0,1987,ZAIREMTHANGA,,Mizoram,AIZAWL NORTH II,PPC,PC,1735,M,2,5,TRUE,TRUE,27.3,93,1.46,,,3,5
AEMZ5196218,5,0,1987,VANLALHLANA,ST,Mizoram,AIZAWL SOUTH - I,PPC,,1313,M,3,1,FALSE,FALSE,19.89,935,14.16,,,,1
AEMZ5196230,5,0,1987,CHAWNGZUALA,,Mizoram,AIZAWL SOUTH - II,IND,,3906,M,1,1,FALSE,FALSE,56.37,1693,24.43,,,1,1
AEMZ5196238,4,0,1984,K. LALHNUNA,,Mizoram,SAITUAL,IND,,709,M,4,2,FALSE,FALSE,10.79,1,0.02,,,,2
AEMZ5196238,5,0,1987,K. LALHMACHHAUANA,,Mizoram,SAITUAL,INC,IND,1266,M,3,2,FALSE,FALSE,27.78,1236,27.12,,,,2
AEMZ5196246,5,0,1987,LALHLIMPUII,ST,Mizoram,AIZAWL NORTH-I,IND,,2326,F,1,1,FALSE,FALSE,38.06,306,5.01,,,1,1
AEMZ5196247,3,0,1979,LALHUTHANGA,,Mizoram,SAISANG,INC(I),,957,M,3,3,FALSE,FALSE,18.3,39,0.75,,,1,3
AEMZ5196247,4,0,1984,LALHUTHANGA,,Mizoram,SAIRANG,INC,INC(I),2043,M,1,3,TRUE,FALSE,35.43,173,3,,,1,3
AEMZ5196247,5,0,1987,LALHUTHANGA,,Mizoram,MAMIT,INC,INC,1962,M,2,3,FALSE,TRUE,33.93,584,10.1,,,1,3
AEMZ5196291,2,0,1978,C.L. RUALA,,Mizoram,TLUNGVEL,IND,,1835,M,1,5,FALSE,FALSE,42.09,94,2.16,,,3,4
AEMZ5196291,3,0,1979,C. L. RUALA,,Mizoram,TLUNGVEL,INC(I),IND,2104,M,1,5,FALSE,TRUE,40.23,113,2.16,,,3,4
